recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,author.deck_playtime_at_review,COMPETENCE SATISFACTION_TF,COMPETENCE SATISFACTION_QUOTE,COMPETENCE FRUSTRATION_TF,COMPETENCE FRUSTRATION_QUOTE,AUTONOMY SATISFACTION_TF,AUTONOMY SATISFACTION_QUOTE,AUTONOMY FRUSTRATION_TF,AUTONOMY FRUSTRATION_QUOTE,RELATEDNESS SATISFACTION_TF,RELATEDNESS SATISFACTION_QUOTE,RELATEDNESS FRUSTRATION_TF,RELATEDNESS FRUSTRATION_QUOTE,raw_llm_output
200950446,english,"Nice game untill the late game. Getting Phase 5 I got in crashing loop. After a small research I found out that errors appear due to the memory leak (""malllock"", ""arrays out size"", ""cannot multiple matrices"", etc.). That's amazing, because people keep reporting such errors FOR A F*CKING YEAR. AND NOBODY FIX IT.... So your chance to play late game 50/50. Somebody says the cause of it is ""staring vertical conveyor belts"", but its nonsense. And not settings changes helps. GG WP.  Me and my friend MEGA enjoyed the game, but now he doesn't want to play because I CANNOT. 0/10. GARBAGE!!",1753744966,1753744966,False,0,0,0.5,0,True,True,False,False,76561199109460177,0,3,6721,6721,6612,1753750794,,False,,True,Getting Phase 5 I got in crashing loop.,False,,False,,True,Me and my friend MEGA enjoyed the game,False,,"COMPETENCE SATISFACTION: FALSE  
COMPETENCE SATISFACTION QUOTE:  

COMPETENCE FRUSTRATION: TRUE  
COMPETENCE FRUSTRATION QUOTE: ""Getting Phase 5 I got in crashing loop.""

AUTONOMY SATISFACTION: FALSE  
AUTONOMY SATISFACTION QUOTE:  

AUTONOMY FRUSTRATION: FALSE  
AUTONOMY FRUSTRATION QUOTE:  

RELATEDNESS SATISFACTION: TRUE  
RELATEDNESS SATISFACTION QUOTE: ""Me and my friend MEGA enjoyed the game""

RELATEDNESS FRUSTRATION: FALSE  
RELATEDNESS FRUSTRATION_QUOTE:"
200947602,english,if you dont like math dont get this game but other than that its the most Satisfying thing to complete a big factory,1753741560,1753741560,True,0,0,0.5,0,True,False,False,False,76561199164204944,14,3,7897,1603,7829,1753763430,,True,its the most Satisfying thing to complete a big factory,False,,False,,False,,False,,False,,"COMPETENCE SATISFACTION: TRUE  
COMPETENCE SATISFACTION QUOTE: ""its the most Satisfying thing to complete a big factory""

COMPETENCE FRUSTRATION: FALSE  
COMPETENCE FRUSTRATION QUOTE:  

AUTONOMY SATISFACTION: FALSE  
AUTONOMY SATISFACTION QUOTE:  

AUTONOMY FRUSTRATION: FALSE  
AUTONOMY FRUSTRATION QUOTE:  

RELATEDNESS SATISFACTION: FALSE  
RELATEDNESS SATISFACTION QUOTE:  

RELATEDNESS FRUSTRATION: FALSE  
RELATEDNESS FRUSTRATION QUOTE:"
200946947,english,"game is good. one of the best open-world, factory/automation games. theres two playstyles you can do. 

1.) Your factory and production is nice and neat, organized. There is storage for each item. You can easily tell what is going on by looking at your conveyor belts and looking at the map.

2.) there is spaghetti everywhere. buildings are clipping into each other, all you see is belts twisting, turning, going through other belts, you start losing your mind but somehow it works.",1753740772,1753740772,True,0,0,0.5,0,True,False,False,False,76561198070234850,230,47,4294,0,4294,1742008188,,False,,False,,True,,False,,False,,False,,"COMPETENCE SATISFACTION: FALSE  
COMPETENCE SATISFACTION QUOTE:  

COMPETENCE FRUSTRATION: FALSE  
COMPETENCE FRUSTRATION QUOTE:  

AUTONOMY SATISFACTION: TRUE  
AUTONOMY SATISFACTION_QUOTE: ""theres two playstyles you can do.""

AUTONOMY FRUSTRATION: FALSE  
AUTONOMY FRUSTRATION QUOTE:  

RELATEDNESS SATISFACTION: FALSE  
RELATEDNESS SATISFACTION_QUOTE:  

RELATEDNESS FRUSTRATION: FALSE  
RELATEDNESS FRUSTRATION_QUOTE:"
200945163,english,they should make everyone taking an intro to engineering class complete this game,1753738963,1753738963,True,0,0,0.5,0,True,False,False,False,76561199028479916,0,2,5275,3695,4832,1753766880,,False,,False,,False,,False,,False,,False,,"COMPETENCE SATISFACTION: FALSE  
COMPETENCE SATISFACTION QUOTE:  

COMPETENCE FRUSTRATION: FALSE  
COMPETENCE FRUSTRATION QUOTE:  

AUTONOMY SATISFACTION: FALSE  
AUTONOMY SATISFACTION QUOTE:  

AUTONOMY FRUSTRATION: FALSE  
AUTONOMY FRUSTRATION QUOTE:  

RELATEDNESS SATISFACTION: FALSE  
RELATEDNESS SATISFACTION QUOTE:  

RELATEDNESS FRUSTRATION: FALSE  
RELATEDNESS FRUSTRATION_QUOTE:"
200941175,english,"Love this game. Soo much to do, and do with friends.",1753734915,1753734915,True,0,0,0.5,0,True,False,False,False,76561198055879945,293,6,38451,3344,38137,1753766938,,False,,False,,False,,False,,True,,False,,"COMPETENCE SATISFACTION: FALSE  
COMPETENCE SATISFACTION_QUOTE:  

COMPETENCE FRUSTRATION: FALSE  
COMPETENCE FRUSTRATION_QUOTE:  

AUTONOMY SATISFACTION: FALSE  
AUTONOMY SATISFACTION_QUOTE:  

AUTONOMY FRUSTRATION: FALSE  
AUTONOMY FRUSTRATION_QUOTE:  

RELATEDNESS SATISFACTION: TRUE  
RELATEDNESS SATISFACTION_QUOTE: ""Soo much to do, and do with friends.""

RELATEDNESS FRUSTRATION: FALSE  
RELATEDNESS FRUSTRATION_QUOTE:"
200939641,english,"This game is a labor simulator, Bro i cant do this sh*t anymore. Great game by the way if you have no life.",1753733238,1753733294,True,0,0,0.5,0,True,False,False,False,76561199149529161,160,29,10205,0,10205,1739228117,,False,,False,,False,,False,,False,,False,,"COMPETENCE SATISFACTION: FALSE
COMPETENCE SATISFACTION QUOTE: 

COMPETENCE FRUSTRATION: FALSE
COMPETENCE FRUSTRATION QUOTE: 

AUTONOMY SATISFACTION: FALSE
AUTONOMY SATISFACTION QUOTE: 

AUTONOMY FRUSTRATION: FALSE
AUTONOMY FRUSTRATION QUOTE: 

RELATEDNESS SATISFACTION: FALSE
RELATEDNESS SATISFACTION QUOTE: 

RELATEDNESS FRUSTRATION: FALSE
RELATEDNESS FRUSTRATION QUOTE:"
200939172,english,Many mods that allow for unique play.  Kinda fun.  Big factories.  Pretty,1753732804,1753732804,True,0,0,0.5,0,True,False,False,False,76561198042215742,0,7,5852,2295,5852,1753732714,,False,,False,,True,Many mods that allow for unique play.,False,,False,,False,,"COMPETENCE SATISFACTION: FALSE
COMPETENCE SATISFACTION QUOTE: 

COMPETENCE FRUSTRATION: FALSE
COMPETENCE FRUSTRATION QUOTE: 

AUTONOMY SATISFACTION: TRUE
AUTONOMY SATISFACTION QUOTE: ""Many mods that allow for unique play.""

AUTONOMY FRUSTRATION: FALSE
AUTONOMY FRUSTRATION QUOTE: 

RELATEDNESS SATISFACTION: FALSE
RELATEDNESS SATISFACTION QUOTE: 

RELATEDNESS FRUSTRATION: FALSE
RELATEDNESS FRUSTRATION QUOTE:"
200933749,english,"at the time of  review i have 58 hrs of gameplay, 8 hrs of this is actual progression and the other 50 hrs is me minmax optimizing every single thing for max efficiency, i have rebuilt my entire factory 20+ times and cant stop. this game isnt even ""fun"" but its the most enjoyable game i have played in a long time, it scratches an itch i didnt even know i had. would not recommend unless you are willing to make this game your life and want to constantly have optimization on your mind 24/7. if you are unemployed this game is perfect however",1753727444,1753727444,True,0,0,0.5,0,True,False,False,False,76561199148226145,26,2,4038,4038,3511,1753793096,,True,the other 50 hrs is me minmax optimizing every single thing for max efficiency,False,,False,,False,,False,,False,,"COMPETENCE SATISFACTION: TRUE
COMPETENCE SATISFACTION QUOTE: ""the other 50 hrs is me minmax optimizing every single thing for max efficiency""

COMPETENCE FRUSTRATION: FALSE
COMPETENCE FRUSTRATION QUOTE: 

AUTONOMY SATISFACTION: FALSE
AUTONOMY SATISFACTION QUOTE: 

AUTONOMY FRUSTRATION: FALSE
AUTONOMY FRUSTRATION QUOTE: 

RELATEDNESS SATISFACTION: FALSE
RELATEDNESS SATISFACTION QUOTE: 

RELATEDNESS FRUSTRATION: FALSE
RELATEDNESS FRUSTRATION QUOTE:"
200927474,english,"The factory must grow. The factory must grow. The factory must grow. The factory must grow. The factory must grow. The factory must grow. The factory must grow. The factory must grow. 



[spoiler] [i] [u] [b] no matter what we do we all end up on someone elses plate [/b] [/u] [/i] [/spoiler]",1753721387,1753721409,True,1,0,0.5,0,True,False,False,False,76561198067738200,46,19,3925,0,3925,1751031360,,False,,False,,False,,False,,False,,False,,"COMPETENCE SATISFACTION: FALSE
COMPETENCE SATISFACTION QUOTE: 

COMPETENCE FRUSTRATION: FALSE
COMPETENCE FRUSTRATION QUOTE: 

AUTONOMY SATISFACTION: FALSE
AUTONOMY SATISFACTION QUOTE: 

AUTONOMY FRUSTRATION: FALSE
AUTONOMY FRUSTRATION QUOTE: 

RELATEDNESS SATISFACTION: FALSE
RELATEDNESS SATISFACTION QUOTE: 

RELATEDNESS FRUSTRATION: FALSE
RELATEDNESS FRUSTRATION QUOTE:"
200925402,english,ALL MY FACTORIES LOOK LIKE TRASH BUT IDK CAUSE ITS FUN TO AUTOMATE EVERYTHING!!!!,1753719389,1753719424,True,0,0,0.5,0,True,False,False,False,76561198881703228,0,2,1779,662,1684,1753763671,,False,,False,,True,its fun to automate everything!!!!,False,,False,,False,,"COMPETENCE SATISFACTION: FALSE
COMPETENCE SATISFACTION QUOTE: 

COMPETENCE FRUSTRATION: FALSE
COMPETENCE FRUSTRATION QUOTE: 

AUTONOMY SATISFACTION: TRUE
AUTONOMY SATISFACTION QUOTE: ""its fun to automate everything!!!!""

AUTONOMY FRUSTRATION: FALSE
AUTONOMY FRUSTRATION QUOTE: 

RELATEDNESS SATISFACTION: FALSE
RELATEDNESS SATISFACTION QUOTE: 

RELATEDNESS FRUSTRATION: FALSE
RELATEDNESS FRUSTRATION QUOTE:"
